triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
GO8_GB179_PET0495_PAR_posas_01,PET0495,0.0,3.981366862785614,0.9336386178892632,0.06636138211073674,0.0010122767227685688,0.0013462004413839891,-8224.427751946114,-8263.228928173014,737
GO8_GB179_PET0495_PAR_posas_01,PAR_posas_01,0.0,3.0709363052034244,0.8254726784438468,0.1745273215561533,0.0014128590009008964,0.002179828469279661,-14397.65089478959,-14516.682149038661,1416
GO8_GB179_PET0495_ARG0295,GO8_GB179,0.0,4.339097983218101,0.9586424338275952,0.04135756617240495,0.0013830639508972693,0.0017332679248226951,-12040.45000638719,-12080.048305160355,1128
GO8_GB179_PET0495_ARG0295,PET0495,0.0,5.794245336970447,0.9604873297138605,0.03951267028613956,0.0009435423738647752,0.001182221602269289,-7585.360610447672,-7582.262029731437,661
GO8_GB179_PET0495_ARG0295,ARG0295,0.0,3.1754995092812357,0.8827745512619574,0.11722544873804248,0.0015076242291983935,0.0021497710912594635,-14826.522099838045,-14936.515321714694,1453
GO8_GB179_PAR_posas_01_ARG0295,GO8_GB179,0.0,4.075048949673918,0.967499489369805,0.032500510630194976,0.0015049151742068585,0.0018377984835066864,-14208.751926246174,-14258.20624246637,1346
GO8_GB179_PAR_posas_01_ARG0295,PAR_posas_01,0.0,5.0038522264207055,0.9449725713505311,0.055027428649468905,0.0011879632792937353,0.001561828210772579,-10020.675752187912,-10032.145631048217,919
GO8_GB179_PAR_posas_01_ARG0295,ARG0295,0.0,4.335834816623309,0.9548745709181441,0.04512542908185593,0.001359688606539501,0.0017226219600818833,-10437.94414554424,-10474.191263631385,977
ANN1283_PET0662_DEB_1135,ANN1283,0.0,3.1585463638331355,0.8360964086699829,0.16390359133001703,0.0012614115928837714,0.0019416627639760834,-13912.788637321242,-14026.308575941981,1338
ANN1283_PET0662_DEB_1135,PET0662,0.0,4.861323720497111,0.950969610407338,0.049030389592661996,0.001155510375973395,0.0014826624899999998,-10010.913748439685,-10028.513361818728,910
ANN1283_PET0662_DEB_1135,DEB_1135,0.0,3.608829011854308,0.9214983589088823,0.07850164109111755,0.0011746885169884415,0.0015993915293762574,-10740.112844623589,-10804.104711011665,994
ANN1283_PET0662_PET0424,ANN1283,0.0,2.997042404753576,0.8467109886179042,0.15328901138209577,0.0015472146782592056,0.002300011246079614,-16684.48144673979,-16820.76027224288,1658
ANN1283_PET0662_PET0424,PET0662,0.0,3.7046574792469453,0.9285931019651499,0.07140689803485016,0.0011649584406052235,0.0015640747690476191,-10029.228279536446,-10084.102904919695,924
ANN1283_PET0662_PET0424,PET0424,0.0,7.422427696853605,0.9722232543144996,0.027776745685500193,0.0009999881848827383,0.001212196820151515,-7564.19131231101,-7537.731495549611,660
ANN1283_PET0662_PET0495,ANN1283,0.0,3.080794209516952,0.8688763410409801,0.13112365895901987,0.0015406679827356003,0.00223062258501548,-16356.420707089397,-16483.295694538472,1615
ANN1283_PET0662_PET0495,PET0662,0.0,3.8426195989743412,0.9364723346601314,0.06352766533986867,0.001203184411289126,0.0015916116909183672,-10607.826000382727,-10661.408390168704,980
ANN1283_PET0662_PET0495,PET0495,0.0,5.655746824166055,0.9628600664133175,0.03713993358668251,0.0009899346936954787,0.0012246922799072643,-7377.159180179721,-7375.882626308127,647
ANN1283_PET0662_PAR_posas_01,ANN1283,0.0,3.736552998039374,0.9274614415627712,0.0725385584372288,0.0012463409464401037,0.0016794618525933609,-10326.763887503355,-10383.66434002865,964
ANN1283_PET0662_PAR_posas_01,PET0662,0.0,3.6590624210562566,0.9294306798440058,0.07056932015599425,0.0013576874150635382,0.0018092375363081617,-13854.649443119399,-13928.357559620772,1311
ANN1283_PET0662_PAR_posas_01,PAR_posas_01,0.0,5.151004118996912,0.9561740462864519,0.04382595371354812,0.0012875757904250232,0.0016345747901758015,-10456.059599566912,-10468.39036276719,967
ANN1283_PET0662_ARG0295,ANN1283,0.0,2.974037281383601,0.8930537510838619,0.10694624891613808,0.0010114849665235227,0.0014042345462994836,-6413.402884331717,-6463.956775718086,581
ANN1283_PET0662_ARG0295,PET0662,0.0,2.856181467621913,0.7921399901238417,0.20786000987615813,0.0016448884824925665,0.0025756595680576254,-19804.796053867303,-19967.994047999076,2013
ANN1283_PET0662_ARG0295,ARG0295,0.0,6.104463889162533,0.96849615652798,0.03150384347201991,0.0012059073710091039,0.001469014824074074,-7156.0867378350495,-7151.545733885443,648
ANN1283_DEB_1135_PET0424,ANN1283,0.0,2.8650993359974724,0.8280634111913576,0.1719365888086424,0.001565938724577596,0.002357838275468044,-15505.485888865875,-15637.585815557943,1549
ANN1283_DEB_1135_PET0424,DEB_1135,0.0,3.1007488277739705,0.9107548931315625,0.08924510686843747,0.0013321943277055121,0.001816553684215886,-10348.264552867837,-10423.549405348333,982
ANN1283_DEB_1135_PET0424,PET0424,0.0,4.270264089498369,0.9373312945517794,0.06266870544822062,0.0009534211268133221,0.0012631901804500704,-8031.786492294629,-8062.024670725512,711
ANN1283_DEB_1135_PET0495,ANN1283,0.0,3.876414621006889,0.9274676526404005,0.07253234735959946,0.0018768689914058269,0.002510299784792332,-15525.047937930853,-15603.059551875178,1565
ANN1283_DEB_1135_PET0495,DEB_1135,0.0,3.1614684115100826,0.9010526514626854,0.09894734853731466,0.0012861441807219627,0.0017896560613188974,-10734.457069804184,-10814.963433891615,1016
ANN1283_DEB_1135_PET0495,PET0495,0.0,3.3881320866467584,0.9193426243092063,0.08065737569079368,0.0009013583950980117,0.0012258921210287442,-7483.870387214021,-7534.308517163503,661
ANN1283_DEB_1135_PAR_posas_01,ANN1283,0.0,3.859238421680973,0.927096780693961,0.07290321930603896,0.001228120546627322,0.0016581750022850923,-9870.503673363504,-9922.121965318966,919
ANN1283_DEB_1135_PAR_posas_01,DEB_1135,0.0,3.371000378475866,0.8866635903305826,0.11333640966941752,0.0013597832943799586,0.0019432402186217012,-14200.360493817541,-14296.77288582702,1364
ANN1283_DEB_1135_PAR_posas_01,PAR_posas_01,0.0,4.663868287164377,0.94664650100344,0.05335349899655998,0.0012970649314108286,0.0016879361375391035,-10295.893323226735,-10320.123147623794,959
ANN1283_DEB_1135_ARG0295,ANN1283,0.0,4.490876395250045,0.9463389393210337,0.05366106067896629,0.0012586095680518705,0.0016288822218800646,-6659.46720772412,-6681.683916990185,617
ANN1283_DEB_1135_ARG0295,DEB_1135,0.0,2.7461946846950416,0.7863188308990764,0.21368116910092363,0.0016971484308722854,0.002637202072767637,-19847.422767284523,-20011.18665108047,2027
ANN1283_DEB_1135_ARG0295,ARG0295,0.0,8.245299570654687,0.9811288028077632,0.018871197192236885,0.0012641808718627742,0.0014584534827759197,-6628.866402075922,-6607.939290248096,598
ANN1283_PET0424_PET0495,ANN1283,0.0,3.353971676813747,0.8306815280883826,0.16931847191161736,0.002256631936495719,0.0034895932736335815,-21147.500329719194,-21297.8201957647,2287
ANN1283_PET0424_PET0495,PET0424,0.0,3.728079526759673,0.916339615418503,0.08366038458149708,0.0009944181644703917,0.001370557673581213,-5672.660562548158,-5709.337017711697,511
ANN1283_PET0424_PET0495,PET0495,0.0,4.56884654500544,0.944997013849447,0.055002986150552845,0.0009998694320328856,0.001302041902027027,-4987.4503617218315,-5005.617714410246,444
ANN1283_PET0424_PAR_posas_01,ANN1283,0.0,3.6163308670532244,0.936595119791782,0.06340488020821798,0.0013750539380407898,0.0018050518716475098,-11035.739576310512,-11095.291688529573,1044
ANN1283_PET0424_PAR_posas_01,PET0424,0.0,3.4130351332378193,0.9022321960803872,0.09776780391961275,0.0012621176846525721,0.001760277629626412,-12211.393205895069,-12290.888779080644,1151
ANN1283_PET0424_PAR_posas_01,PAR_posas_01,0.0,4.053020877848565,0.9405478960950808,0.05945210390491922,0.0013588511300547457,0.0017955665224450813,-11086.67073983667,-11138.224568054453,1047
ANN1283_PET0424_ARG0295,ANN1283,0.0,4.208945083278169,0.9483711864024362,0.051628813597563876,0.0011779507458288046,0.0015137035182926828,-7170.833730795772,-7200.586951718023,656
ANN1283_PET0424_ARG0295,PET0424,0.0,2.7952772939354027,0.7689607174487467,0.23103928255125314,0.0015550407143615753,0.0024808117820147683,-18797.707828998806,-18949.303018243812,1896
ANN1283_PET0424_ARG0295,ARG0295,0.0,5.281875511995464,0.9681099791847304,0.03189002081526964,0.0013289616508489245,0.00161723655,-7470.2412038891625,-7482.773567535363,690
ANN1283_PET0495_PAR_posas_01,ANN1283,0.0,3.89928925073134,0.9501821683621073,0.04981783163789264,0.0013938758195434213,0.0017834110860710853,-11037.933792844728,-11088.503526443072,1041
ANN1283_PET0495_PAR_posas_01,PET0495,0.0,3.535981018922073,0.9015723304151103,0.09842766958488967,0.0012417939962071866,0.0017453139341186735,-12181.022623640893,-12257.037319936322,1146
ANN1283_PET0495_PAR_posas_01,PAR_posas_01,0.0,5.310861109779917,0.9619136838409708,0.03808631615902925,0.0015084691228786416,0.0018732291303317535,-11126.370243022702,-11134.031831557388,1055
ANN1283_PET0495_ARG0295,ANN1283,0.0,4.006144767827487,0.9493182645683279,0.05068173543167198,0.0012300788627447334,0.001574339356808199,-7409.510754747188,-7443.527611390628,683
ANN1283_PET0495_ARG0295,PET0495,0.0,2.8364284066273204,0.7271877891255776,0.27281221087442237,0.001464144129390556,0.0024597069306781486,-18464.844986249285,-18601.134512221164,1858
ANN1283_PET0495_ARG0295,ARG0295,0.0,4.931741333916755,0.9547155001104759,0.045284499889524044,0.0012392154385652454,0.0015758315616262483,-7622.56822474465,-7638.514475012251,701
ANN1283_PAR_posas_01_ARG0295,ANN1283,0.0,4.034679273450883,0.9454939688677491,0.05450603113225111,0.0012982618059551114,0.0016801312925037485,-7147.999480534791,-7182.267583273887,667
ANN1283_PAR_posas_01_ARG0295,PAR_posas_01,0.0,3.175305463457684,0.8736151184258368,0.1263848815741632,0.001820021747988598,0.0026175373970247933,-17811.130052270804,-17944.73857994823,1815
ANN1283_PAR_posas_01_ARG0295,ARG0295,0.0,4.227705058744935,0.9663654303043316,0.03363456969566844,0.0014039934000888185,0.0017226656040789474,-8114.937227957189,-8146.467956922729,760
PET0662_DEB_1135_PET0424,PET0662,0.0,3.0717402803013756,0.8238157774491913,0.1761842225508087,0.0012545884900210045,0.0019369847764415158,-12628.852166546061,-12731.698370587159,1214
PET0662_DEB_1135_PET0424,DEB_1135,0.0,3.9055934664367378,0.9072836787980961,0.09271632120190396,0.0014871729610146,0.0020980701303899923,-13964.936629752821,-14035.977591977404,1359
PET0662_DEB_1135_PET0424,PET0424,0.0,3.897136738338339,0.9356403099511674,0.06435969004883274,0.000954152561140433,0.001264660927503737,-7545.880307266824,-7583.902967341238,669
PET0662_DEB_1135_PET0495,PET0662,0.0,3.032524356380438,0.85504868844724,0.1449513115527601,0.0014045598647998627,0.00207054553385214,-13197.624985328015,-13305.295416204004,1285
PET0662_DEB_1135_PET0495,DEB_1135,0.0,3.5794642853049843,0.8993252830246494,0.1006747169753505,0.0014058807684321478,0.0019915502486943164,-13496.323669921649,-13582.692713480252,1302
PET0662_DEB_1135_PET0495,PET0495,0.0,4.016204700978644,0.9575590336941878,0.04244096630581206,0.0009614552263880069,0.0012077380948091604,-7452.532312634866,-7485.413240364864,655
PET0662_DEB_1135_PAR_posas_01,PET0662,0.0,4.2551278709301465,0.9319187307658598,0.06808126923414,0.0010879260601369587,0.001466402332896175,-10064.353412112521,-10103.827261022485,915
PET0662_DEB_1135_PAR_posas_01,DEB_1135,0.0,3.335601997638027,0.8675685747480083,0.1324314252519916,0.0011635021212807045,0.0017190037890781563,-10624.462917775752,-10703.650902030113,998
PET0662_DEB_1135_PAR_posas_01,PAR_posas_01,0.0,3.8275468433826743,0.9302591450580258,0.06974085494197436,0.0015158217358020546,0.002020577859819413,-13759.472618404408,-13826.02790089831,1329
PET0662_DEB_1135_ARG0295,PET0662,0.0,4.575628261567385,0.9511022236238096,0.04889777637619032,0.0012479248036736318,0.0015988924770456961,-10200.40209639868,-10228.304836621423,941
PET0662_DEB_1135_ARG0295,DEB_1135,0.0,4.030416118571975,0.9576547412441664,0.04234525875583363,0.0012535689991707677,0.001565433353552492,-10247.878963625984,-10289.942558631285,943
PET0662_DEB_1135_ARG0295,ARG0295,0.0,3.008432333764875,0.8651902091594363,0.13480979084056363,0.0013253886269099088,0.00192961309646539,-14139.614208364079,-14252.969767569837,1358
PET0662_PET0424_PET0495,PET0662,0.0,2.9365706398532008,0.8161094062573683,0.18389059374263167,0.0019362551415702505,0.0029525517755785327,-19435.375936380206,-19591.88091127446,2031
PET0662_PET0424_PET0495,PET0424,0.0,3.900165966099805,0.9464730281173205,0.053526971882679526,0.001019482256540016,0.001315361920797227,-6461.906472616453,-6494.8666716594425,577
PET0662_PET0424_PET0495,PET0495,0.0,3.4122135621355816,0.9159330330023868,0.08406696699761326,0.0011109559618617375,0.001517749216561514,-6907.602209129453,-6955.535958980559,634
PET0662_PET0424_PAR_posas_01,PET0662,0.0,3.197123514568439,0.9118032163884454,0.08819678361155463,0.001236449258837472,0.0016892217255639098,-9947.06833813939,-10017.217230246144,931
PET0662_PET0424_PAR_posas_01,PET0424,0.0,3.755387434911896,0.9496979292797784,0.05030207072022168,0.001066799117117989,0.0013694610256410257,-7805.892712948185,-7846.492658595578,702
PET0662_PET0424_PAR_posas_01,PAR_posas_01,0.0,3.1945746480962476,0.8725867309408273,0.1274132690591727,0.0016812604467391936,0.0024464654946550653,-16000.544596936956,-16124.807673127836,1609
PET0662_PET0424_ARG0295,PET0662,0.0,3.4842259806432203,0.9109497716744768,0.08905022832552338,0.0011428391907188818,0.0015825096783549783,-9996.947453486515,-10062.448884338122,924
PET0662_PET0424_ARG0295,PET0424,0.0,5.477640625447691,0.9676503131954605,0.03234968680453946,0.0010207794527489664,0.001240626750617284,-7363.921245321002,-7370.537712888242,648
PET0662_PET0424_ARG0295,ARG0295,0.0,3.8083570199255337,0.9344483640092285,0.06555163599077146,0.001790139412962208,0.0023672791698802396,-16764.424606797435,-16846.266224221483,1670
PET0662_PET0495_PAR_posas_01,PET0662,0.0,4.3160498423012195,0.9778139023548496,0.022186097645150463,0.001439235001208421,0.001698071839598733,-10148.368568380656,-10179.57470849431,947
PET0662_PET0495_PAR_posas_01,PET0495,0.0,4.703565721464908,0.9591190427983861,0.04088095720161388,0.001124034044187522,0.0014047309082981716,-7889.523648877655,-7911.00066342111,711
PET0662_PET0495_PAR_posas_01,PAR_posas_01,0.0,3.4051284334887293,0.924485991673862,0.07551400832613789,0.0017780041834712897,0.0023803509101641414,-15864.884265080394,-15960.959610827593,1584
PET0662_PET0495_ARG0295,PET0662,0.0,3.682197666271181,0.9317657591726611,0.06823424082733891,0.001222811594620243,0.0016351627451451454,-10752.704908823165,-10814.287101881715,999
PET0662_PET0495_ARG0295,PET0495,0.0,3.8239213971649995,0.9573064052801515,0.0426935947198485,0.0009545881363320536,0.0012016563920886076,-7193.747997018398,-7228.75580549559,632
PET0662_PET0495_ARG0295,ARG0295,0.0,3.889961291313714,0.9462443704411003,0.053755629558899655,0.0017847041345893208,0.002300178612104283,-16271.519306064305,-16343.519501854413,1611
PET0662_PAR_posas_01_ARG0295,PET0662,0.0,4.0279739906072445,0.9593820735655021,0.04061792643449799,0.001461250001545483,0.0018270035460191082,-13268.147048722934,-13319.220401108721,1256
PET0662_PAR_posas_01_ARG0295,PAR_posas_01,0.0,5.924108983018869,0.9615698714805956,0.03843012851940453,0.0012920710982766907,0.001614063089419087,-10473.812435844311,-10460.242106068436,964
PET0662_PAR_posas_01_ARG0295,ARG0295,0.0,5.217658071778762,0.9693799312286835,0.030620068771316435,0.001405502602722287,0.0016931365524461839,-10979.21301500087,-10992.187118193127,1022
DEB_1135_PET0424_PET0495,DEB_1135,0.0,3.386838345194466,0.8667003647251532,0.13329963527484678,0.0020897678833837617,0.0030843760259368835,-19247.84073184576,-19385.767536061816,2028
DEB_1135_PET0424_PET0495,PET0424,0.0,4.771937747459984,0.9599022687119961,0.04009773128800398,0.0012780254946213843,0.001593389632745962,-7386.189998198587,-7405.3329159486375,681
DEB_1135_PET0424_PET0495,PET0495,0.0,3.933867205369699,0.9210532678859357,0.07894673211406421,0.000991062940477068,0.001352640035834897,-5937.21013481255,-5969.394495599281,533
DEB_1135_PET0424_PAR_posas_01,DEB_1135,0.0,3.2621219753891375,0.854092841149383,0.14590715885061697,0.0012365573790412325,0.0018581125939782824,-10623.36478919945,-10706.960455295995,1013
DEB_1135_PET0424_PAR_posas_01,PET0424,0.0,4.141482278830072,0.9469130071454017,0.05308699285459828,0.000990549210114904,0.0012798240004279601,-7896.973531865191,-7930.215351771603,701
DEB_1135_PET0424_PAR_posas_01,PAR_posas_01,0.0,3.898971660426378,0.9353010474319863,0.06469895256801361,0.001853270715799408,0.0024516936017670156,-15233.9175398833,-15306.211635391517,1528
DEB_1135_PET0424_ARG0295,DEB_1135,0.0,3.425963456271524,0.9056982871873835,0.09430171281261646,0.0012850017392745624,0.0017846960426160339,-10028.388061484095,-10095.995225596347,948
DEB_1135_PET0424_ARG0295,PET0424,0.0,5.817619490583602,0.9495976491679942,0.05040235083200586,0.0011030783313324332,0.0014408863073270017,-8176.673024718391,-8163.037788953898,737
DEB_1135_PET0424_ARG0295,ARG0295,0.0,2.7689791547395783,0.8394176805049258,0.16058231949507415,0.0016120244142537818,0.002365594945857418,-15578.800827970146,-15708.153394419174,1557
DEB_1135_PET0495_PAR_posas_01,DEB_1135,0.0,3.5183491699038436,0.9342055727035283,0.06579442729647172,0.0014072312783370829,0.0018361466574724175,-10499.635973832868,-10561.466954915722,997
DEB_1135_PET0495_PAR_posas_01,PET0495,0.0,4.730115017021463,0.9519740155635233,0.04802598443647673,0.000981716297233736,0.001253728127662722,-7656.937788124301,-7675.052521156962,676
DEB_1135_PET0495_PAR_posas_01,PAR_posas_01,0.0,4.448621789712682,0.944492632905775,0.05550736709422494,0.0019902725874504697,0.002588076873358828,-15503.890413431065,-15547.206350752702,1569
DEB_1135_PET0495_ARG0295,DEB_1135,0.0,3.842937124530585,0.9430265875084067,0.05697341249159319,0.001370824926167244,0.0017796548976071786,-10636.687188711609,-10687.748886526642,1003
DEB_1135_PET0495_ARG0295,PET0495,0.0,4.941953770595726,0.9464012385772745,0.05359876142272562,0.0010753317911671595,0.0014018914749253733,-7444.237945445239,-7457.202809218101,670
DEB_1135_PET0495_ARG0295,ARG0295,0.0,3.977065268301611,0.9348854112385151,0.06511458876148501,0.0018882012975378955,0.0025014063806246016,-15584.396587720168,-15654.092762459628,1569
DEB_1135_PAR_posas_01_ARG0295,DEB_1135,0.0,4.106080912917897,0.9534229513396144,0.04657704866038564,0.0015289396709766028,0.0019399371267288267,-13442.267881468966,-13493.726598064042,1287
DEB_1135_PAR_posas_01_ARG0295,PAR_posas_01,0.0,4.55883436182063,0.9410520053242761,0.05894799467572385,0.0013462189044194694,0.0017791769073705178,-10671.434382384168,-10698.94995459136,1004
DEB_1135_PAR_posas_01_ARG0295,ARG0295,0.0,4.087755483165921,0.94896558869698,0.05103441130302004,0.0012765147087414963,0.0016388649190325973,-10247.877551824658,-10290.097647433657,951
PET0424_PET0495_PAR_posas_01,PET0424,0.0,3.626348278816388,0.9376737332613366,0.06232626673866333,0.0011224263879388101,0.0014719788762948206,-5502.635639959085,-5537.013599438404,502
PET0424_PET0495_PAR_posas_01,PET0495,0.0,4.347990595218728,0.9406531696183097,0.05934683038169031,0.0010886799077268648,0.001438692866213592,-5679.009148248474,-5704.096751810526,515
PET0424_PET0495_PAR_posas_01,PAR_posas_01,0.0,2.972282312463258,0.7995777678382049,0.2004222321617951,0.0023557836248055113,0.0036579793408539323,-20343.399301795464,-20510.549964080325,2225
PET0424_PET0495_ARG0295,PET0424,0.0,5.010644000786443,0.961288438805541,0.03871156119445878,0.0011149465017117875,0.0013821651182656827,-6033.807991772516,-6046.873559984187,542
PET0424_PET0495_ARG0295,PET0495,0.0,3.1444367871500503,0.7206633658655532,0.27933663413444687,0.0007044981820123611,0.001257937641273585,-4771.476879633298,-4809.133141078664,424
PET0424_PET0495_ARG0295,ARG0295,0.0,3.286661756280095,0.840314101653156,0.15968589834684407,0.0023304688976176005,0.0035408007397627417,-20975.179470431132,-21129.03745779123,2276
PET0424_PAR_posas_01_ARG0295,PET0424,0.0,4.350705337892916,0.9599510671265046,0.04004893287349551,0.0014056352993470692,0.0017502616930530166,-11657.83290304728,-11694.404443802974,1094
PET0424_PAR_posas_01_ARG0295,PAR_posas_01,0.0,4.0163677746299475,0.9332364412362035,0.06676355876379637,0.001294667095191275,0.0017321430264400377,-11291.234366089795,-11342.117422035148,1059
PET0424_PAR_posas_01_ARG0295,ARG0295,0.0,2.967012546578871,0.9085360510229455,0.09146394897705439,0.00133069248546066,0.0018014317552800735,-11497.584689113997,-11578.166891091261,1089
PET0495_PAR_posas_01_ARG0295,PET0495,0.0,4.266392172030713,0.9483225698441667,0.051677430155833204,0.0013467685032961,0.0017312044910101948,-11518.63133939113,-11557.60414461975,1079
PET0495_PAR_posas_01_ARG0295,PAR_posas_01,0.0,4.057202348772232,0.9312286460782596,0.06877135392174046,0.001358799543648172,0.0018261538311759344,-11581.616013618734,-11633.361568027827,1097
PET0495_PAR_posas_01_ARG0295,ARG0295,0.0,3.6258312322989403,0.9397294924359189,0.06027050756408116,0.0013770856060595412,0.0017945113554409006,-11282.316977827426,-11341.712342933166,1066
