P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
H_salicifolius	H_cusickii	H_debilis	0.127156	1.369	0.0854989	0.0387605	152.845	91.264	70.6728
H_silphioides	H_cusickii	H_debilis	0.159463	1.67583	0.046886	0.0559578	99.5843	116.961	84.7895
H_verticillatus	H_cusickii	H_debilis	0.0613729	0.67362	0.250276	0.0205509	142.278	93.8191	82.9691
H_divaricatus	H_cusickii	H_exilis	0.0212017	0.196336	0.422174	0.00487437	101.256	70.741	67.8036
H_cusickii	H_divaricatus	H_floridanus	0.28505	3.78377	7.72345e-05	0.11949	99.7706	126.11	70.1626
H_divaricatus	H_giganteus	H_cusickii	0.121264	1.18418	0.118172	0.0574684	132.468	102.821	80.5809
H_divaricatus	H_cusickii	H_gracilentus	0.103352	1.1509	0.124886	0.0404545	101.705	96.1794	78.1609
H_divaricatus	H_grosseserratus	H_cusickii	0.201876	2.09763	0.017969	0.0840642	135.372	88.8318	58.9901
H_cusickii	H_divaricatus	H_heterophyllus	0.27284	3.08577	0.00101512	0.114811	147.843	106.654	60.9305
H_cusickii	H_divaricatus	H_laciniatus	0.0795597	0.780567	0.217529	0.0261931	82.0112	84.1095	71.7124
H_cusickii	H_divaricatus	H_longifolius	0.198726	2.47045	0.00674709	0.0645973	95.6627	82.9219	55.4282
H_divaricatus	H_maximiliani	H_cusickii	0.240428	2.82226	0.0023843	0.103831	152.125	113.453	69.4725
H_microcephalus	H_divaricatus	H_cusickii	0.0134152	0.168276	0.433183	0.00493374	189.072	74.8678	72.8856
H_cusickii	H_divaricatus	H_mollis	0.304542	3.76055	8.47706e-05	0.151788	86.7774	128.637	68.577
H_divaricatus	H_cusickii	H_niveus	0.125856	1.33786	0.0904705	0.0352634	134.386	102.81	79.8244
H_divaricatus	H_nuttalli	H_cusickii	0.178181	1.1055	0.134472	0.0765402	41.0043	28.85	20.1238
H_cusickii	H_divaricatus	H_occidentalis	0.298952	3.09855	0.000972343	0.135289	80.6794	113.115	61.0485
H_divaricatus	H_cusickii	H_petiolaris	0.0799613	0.969231	0.166215	0.0306381	122.094	101.54	86.5036
H_divaricatus	H_cusickii	H_porteri	0.0756946	0.695631	0.24333	0.0120981	179.501	43.4033	37.2948
H_divaricatus	H_cusickii	H_praecox	0.0423665	0.500979	0.308193	0.0196924	119.214	98.2203	90.2361
H_cusickii	H_divaricatus	H_radula	0.184481	2.03535	0.0209078	0.0589603	135.568	84.5271	58.1972
H_divaricatus	H_salicifolius	H_cusickii	0.205214	2.29667	0.0108188	0.0994489	116.935	100.494	66.2714
H_cusickii	H_divaricatus	H_silphioides	0.180571	2.14963	0.0157923	0.0688429	99.384	105.572	73.2768
H_divaricatus	H_verticillatus	H_cusickii	0.194346	1.99155	0.0232102	0.0820752	148.074	89.1737	60.1527
H_floridanus	H_cusickii	H_exilis	0.191757	2.01077	0.0221746	0.0419238	102.44	95.9679	65.0848
H_giganteus	H_cusickii	H_exilis	0.166958	1.56289	0.0590398	0.0354876	127.017	85.1863	60.8109
H_cusickii	H_gracilentus	H_exilis	0.0255972	0.252209	0.40044	0.00608708	103.36	79.4897	75.5218
H_cusickii	H_grosseserratus	H_exilis	0.0841454	0.746997	0.227533	0.0167761	116.477	71.7496	60.612
H_heterophyllus	H_cusickii	H_exilis	0.363747	4.06995	2.3512e-05	0.0957605	78.2484	136.644	63.7508
H_laciniatus	H_cusickii	H_exilis	0.103405	0.916963	0.179581	0.0227204	88.4438	66.9676	54.416
H_longifolius	H_cusickii	H_exilis	0.252824	2.41736	0.00781671	0.0600131	73.1719	95.86	57.1702
H_cusickii	H_maximiliani	H_exilis	0.103046	1.09247	0.137313	0.0212213	137.802	82.3534	66.9665
H_microcephalus	H_cusickii	H_exilis	0.0410782	0.40438	0.342967	0.00938447	111.493	86.6476	79.8098
H_mollis	H_cusickii	H_exilis	0.191761	1.84563	0.0324728	0.041384	92.9326	90.8366	61.6044
H_niveus	H_exilis	H_cusickii	0.0859869	0.865036	0.19351	0.0320714	112.994	79.8	67.1631
H_cusickii	H_nuttalli	H_exilis	0.297771	1.55526	0.0599419	0.0532211	35.8452	24.2186	13.1048
H_occidentalis	H_cusickii	H_exilis	0.352729	3.41969	0.00031346	0.0744166	86.0299	91.793	43.9223
H_petiolaris	H_exilis	H_cusickii	0.0136391	0.129576	0.448451	0.00491301	136.921	69.954	68.0714
H_cusickii	H_exilis	H_porteri	0.0909631	0.828572	0.203673	0.0194775	160.84	56.8662	47.3833
H_exilis	H_praecox	H_cusickii	0.0150723	0.16599	0.434083	0.00603796	127.251	77.8376	75.5261
H_radula	H_cusickii	H_exilis	0.345566	3.74037	9.1875e-05	0.0958101	76.6362	131.895	64.1489
H_salicifolius	H_cusickii	H_exilis	0.00975338	0.0862839	0.46562	0.00199342	126.017	62.3267	61.1226
H_silphioides	H_cusickii	H_exilis	0.139275	1.30442	0.0960451	0.0340071	90.3399	93.1375	70.3656
H_cusickii	H_verticillatus	H_exilis	0.00815272	0.0749858	0.470113	0.00170438	107.393	63.321	62.2968
H_cusickii	H_giganteus	H_floridanus	0.00415411	0.0536876	0.478592	0.00172166	147.945	103.347	102.492
H_floridanus	H_cusickii	H_gracilentus	0.241845	3.38065	0.000361574	0.0978997	104.874	126.012	76.931
H_cusickii	H_grosseserratus	H_floridanus	0.230283	2.7712	0.00279248	0.0772827	123.045	100.131	62.6464
H_heterophyllus	H_floridanus	H_cusickii	0.308067	3.49424	0.000237709	0.116335	188.272	129.872	68.6991
H_cusickii	H_laciniatus	H_floridanus	0.121978	1.10778	0.133978	0.046328	91.698	87.1638	68.2115
H_longifolius	H_floridanus	H_cusickii	0.369155	3.97911	3.4587e-05	0.119787	142.752	97.8912	45.1039
H_cusickii	H_maximiliani	H_floridanus	0.209113	3.15012	0.000816006	0.0828433	162.922	126.262	82.5883
H_cusickii	H_microcephalus	H_floridanus	0.243264	3.05228	0.00113557	0.107857	131.698	146.92	89.4258
H_cusickii	H_floridanus	H_mollis	0.359089	4.685	1.39982e-06	0.220933	63.5284	169.883	80.1125
H_floridanus	H_cusickii	H_niveus	0.32477	3.7562	8.62554e-05	0.0884255	141.595	132.413	67.4904
H_cusickii	H_nuttalli	H_floridanus	0.021641	0.135476	0.446118	0.0079221	26.8091	23.5368	22.5397
H_cusickii	H_floridanus	H_occidentalis	0.24913	2.95519	0.00156236	0.12667	94.1636	137	82.3525
H_floridanus	H_cusickii	H_petiolaris	0.197843	2.4345	0.00745617	0.0751243	123.148	131.293	87.9225
H_cusickii	H_floridanus	H_porteri	0.232917	2.50783	0.00607377	0.0433452	186.436	67.9587	42.2817
H_floridanus	H_cusickii	H_praecox	0.148266	1.89432	0.0290915	0.0691914	123.752	131.065	97.2186
H_radula	H_floridanus	H_cusickii	0.278504	3.24062	0.000596358	0.102514	152.056	118.103	66.6487
H_cusickii	H_salicifolius	H_floridanus	0.145885	1.51189	0.0652807	0.0540297	138.489	91.6794	68.3356
H_silphioides	H_floridanus	H_cusickii	0.120069	1.16538	0.121932	0.0486103	166.937	97.2263	76.3815
H_cusickii	H_verticillatus	H_floridanus	0.162414	1.9478	0.0257192	0.061768	128.702	94.7241	68.2542
H_giganteus	H_cusickii	H_gracilentus	0.228175	2.61892	0.00441039	0.0843375	130.494	107.619	67.6312
H_giganteus	H_grosseserratus	H_cusickii	0.130981	1.42884	0.0765254	0.0549906	185.853	89.3174	68.6293
H_cusickii	H_giganteus	H_heterophyllus	0.158112	1.91926	0.0274756	0.0725197	177.934	111.316	80.9212
H_giganteus	H_cusickii	H_laciniatus	0.207984	2.14895	0.0158192	0.0608029	126.69	94.8905	62.215
H_giganteus	H_cusickii	H_longifolius	0.0637709	0.585918	0.278965	0.0189476	145.428	73.7848	64.9383
H_giganteus	H_maximiliani	H_cusickii	0.163927	1.93141	0.026716	0.0751088	161.754	111.318	79.9619
H_microcephalus	H_giganteus	H_cusickii	0.091313	1.2835	0.0996589	0.0438275	173.802	108.492	90.336
H_cusickii	H_giganteus	H_mollis	0.0316237	0.391371	0.347761	0.0148753	132.737	99.0162	92.9457
H_giganteus	H_cusickii	H_niveus	0.187823	2.06107	0.0196482	0.0533538	166.525	115.848	79.2111
H_giganteus	H_nuttalli	H_cusickii	0.0687165	0.452774	0.325356	0.0305523	46.5606	25.6	22.3079
H_cusickii	H_giganteus	H_occidentalis	0.142358	1.57543	0.0575781	0.0635402	104.133	105.247	79.0158
H_giganteus	H_cusickii	H_petiolaris	0.227939	2.59335	0.00475225	0.0828289	154.153	116.401	73.1863
H_giganteus	H_cusickii	H_porteri	0.00572661	0.0514149	0.479497	0.00125482	219.579	60.3949	59.7071
H_giganteus	H_cusickii	H_praecox	0.202225	2.21549	0.0133632	0.0873337	153.275	118.754	78.803
H_cusickii	H_giganteus	H_radula	0.0204998	0.198187	0.42145	0.00667225	181.325	78.8495	75.6817
H_giganteus	H_salicifolius	H_cusickii	0.151536	1.611	0.0535896	0.0748634	106.92	101.909	75.088
H_cusickii	H_giganteus	H_silphioides	0.0949338	1.04834	0.147242	0.0356851	118.741	95.6145	79.0344
H_giganteus	H_verticillatus	H_cusickii	0.11607	1.35285	0.0880518	0.0419693	169.59	71.6242	56.7266
H_grosseserratus	H_cusickii	H_gracilentus	0.0949669	0.937585	0.174229	0.0336788	130.941	87.4975	72.3201
H_heterophyllus	H_cusickii	H_gracilentus	0.419992	4.52069	3.08196e-06	0.176484	82.8954	168.155	68.6844
H_laciniatus	H_cusickii	H_gracilentus	0.141415	1.36465	0.0861816	0.0522395	97.5826	86.7116	65.2255
H_longifolius	H_cusickii	H_gracilentus	0.295525	3.93976	4.0781e-05	0.135734	75.3298	131.883	71.7144
H_cusickii	H_maximiliani	H_gracilentus	0.0694025	0.790768	0.21454	0.0275035	144.509	100.511	87.4649
H_microcephalus	H_cusickii	H_gracilentus	0.111759	1.35925	0.0870331	0.0433602	126.58	106.812	85.3376
H_mollis	H_cusickii	H_gracilentus	0.161004	1.67237	0.0472257	0.0651584	102.483	105.319	76.1085
H_gracilentus	H_cusickii	H_niveus	0.181579	1.69002	0.0455117	0.0498466	135.669	108.421	75.0982
H_nuttalli	H_cusickii	H_gracilentus	0.0451186	0.307985	0.379047	0.0200009	35.1433	28.827	26.338
H_occidentalis	H_cusickii	H_gracilentus	0.398939	4.83339	6.71138e-07	0.13896	110.332	115.65	49.6897
H_gracilentus	H_cusickii	H_petiolaris	0.274447	3.19121	0.0007084	0.0928181	127.118	118.708	67.5813
H_gracilentus	H_cusickii	H_porteri	0.184093	1.65687	0.0487726	0.0300613	207.712	51.6694	35.6032
H_gracilentus	H_cusickii	H_praecox	0.25634	2.93425	0.00167176	0.102339	126.271	118.926	70.3957
H_radula	H_cusickii	H_gracilentus	0.401522	5.13119	1.43956e-07	0.162917	72.1041	147.682	63.0631
H_salicifolius	H_cusickii	H_gracilentus	0.0722786	0.718263	0.236298	0.0259297	126.155	76.7865	66.4347
H_silphioides	H_cusickii	H_gracilentus	0.247048	2.75913	0.00289774	0.0984175	84.5647	114.445	69.1006
H_verticillatus	H_cusickii	H_gracilentus	0.0239377	0.23465	0.40724	0.00843964	108.351	70.6094	67.308
H_cusickii	H_grosseserratus	H_heterophyllus	0.179398	2.09535	0.0180702	0.06177	173.551	87.7012	61.0208
H_cusickii	H_grosseserratus	H_laciniatus	0.0785979	0.824277	0.204891	0.022006	101.484	76.2492	65.1365
H_cusickii	H_grosseserratus	H_longifolius	0.204053	1.89491	0.0290522	0.0569756	140.531	80.5194	53.2278
H_maximiliani	H_grosseserratus	H_cusickii	0.0168914	0.176089	0.430112	0.00693318	201.372	79.139	76.5098
H_microcephalus	H_grosseserratus	H_cusickii	0.207791	2.61308	0.00448654	0.0885619	160.546	104.053	68.2502
H_cusickii	H_grosseserratus	H_mollis	0.224883	2.56465	0.00516393	0.0926355	117.332	101.795	64.4165
H_grosseserratus	H_cusickii	H_niveus	0.15012	1.39986	0.0807772	0.0373267	180.011	96.6866	71.4465
H_grosseserratus	H_nuttalli	H_cusickii	0.180085	0.925602	0.177326	0.0475441	71.0829	17.4667	12.1357
H_cusickii	H_grosseserratus	H_occidentalis	0.242307	2.6342	0.0042168	0.0946292	107.616	96.2897	58.7279
H_grosseserratus	H_cusickii	H_petiolaris	0.0448913	0.497859	0.309292	0.015334	155.493	89.4981	81.808
H_cusickii	H_grosseserratus	H_porteri	0.0210922	0.198303	0.421404	0.00356045	226.362	46.1326	44.2267
H_grosseserratus	H_cusickii	H_praecox	0.0516805	0.579052	0.281277	0.0214957	165.17	94.2007	84.9425
H_cusickii	H_grosseserratus	H_radula	0.20312	1.84121	0.0327955	0.0564499	161.835	82.5885	54.702
H_grosseserratus	H_salicifolius	H_cusickii	0.0104434	0.113802	0.454697	0.00496734	120.497	77.9794	76.3675
H_cusickii	H_grosseserratus	H_silphioides	0.155256	1.63678	0.050838	0.0447571	128.097	83.0863	60.7542
H_grosseserratus	H_verticillatus	H_cusickii	0.00333271	0.0352588	0.485937	0.00107694	192.467	52.0875	51.7414
H_laciniatus	H_cusickii	H_heterophyllus	0.0228538	0.226444	0.410428	0.00841668	127.437	70.1664	67.0309
H_heterophyllus	H_longifolius	H_cusickii	0.076492	0.787651	0.21545	0.0277584	152.831	86.0002	73.7784
H_cusickii	H_maximiliani	H_heterophyllus	0.143485	2.05617	0.0198829	0.0521168	217.376	101.026	75.6723
H_cusickii	H_microcephalus	H_heterophyllus	0.145107	1.84882	0.0322417	0.0557514	173.83	109.279	81.5837
H_cusickii	H_heterophyllus	H_mollis	0.0690783	0.958696	0.168856	0.0423482	58.5683	143.042	124.557
H_heterophyllus	H_cusickii	H_niveus	0.384987	4.32641	7.57796e-06	0.11302	106.426	155.598	69.0945
H_nuttalli	H_cusickii	H_heterophyllus	0.190484	1.17805	0.119388	0.0532044	41.9423	22.2044	15.0987
H_heterophyllus	H_cusickii	H_occidentalis	0.0564566	0.668521	0.2519	0.029912	86.232	121.35	108.38
H_heterophyllus	H_cusickii	H_petiolaris	0.304955	3.82499	6.53891e-05	0.128468	108.16	171.129	91.1465
H_cusickii	H_heterophyllus	H_porteri	0.116588	1.15539	0.123966	0.0313187	157.335	86.9074	68.7585
H_heterophyllus	H_cusickii	H_praecox	0.328292	4.22103	1.21592e-05	0.158369	106.52	176.549	89.2797
H_radula	H_heterophyllus	H_cusickii	0.038519	0.39239	0.347385	0.0117199	172.667	77.8799	72.1027
H_cusickii	H_salicifolius	H_heterophyllus	0.0422523	0.437621	0.33083	0.0148944	185.832	73.4074	67.4556
H_heterophyllus	H_silphioides	H_cusickii	0.25014	2.84931	0.00219074	0.0922037	190.964	107.529	64.4979
H_cusickii	H_verticillatus	H_heterophyllus	0.147158	1.56877	0.0583507	0.0452541	171.241	75.1562	55.8741
H_cusickii	H_laciniatus	H_longifolius	0.0968744	0.81371	0.207905	0.0304164	106.472	67.3738	55.4731
H_cusickii	H_maximiliani	H_laciniatus	0.0688576	0.774111	0.219433	0.0194219	124.733	83.2877	72.5567
H_microcephalus	H_cusickii	H_laciniatus	0.0088902	0.109124	0.456552	0.00301462	101.406	93.0203	91.381
H_laciniatus	H_cusickii	H_mollis	0.0536986	0.536578	0.295779	0.0234981	95.635	78.7243	70.7004
H_laciniatus	H_cusickii	H_niveus	0.278376	3.09822	0.00097345	0.0779752	123.826	103.359	58.3445
H_cusickii	H_nuttalli	H_laciniatus	0.148699	0.792662	0.213987	0.0424094	21.1	17.8852	13.2548
H_laciniatus	H_cusickii	H_occidentalis	0.00453111	0.0398967	0.484088	0.00201371	88.9495	71.1805	70.5383
H_laciniatus	H_cusickii	H_petiolaris	0.14657	1.44392	0.0743814	0.0576348	104.274	99.893	74.3537
H_cusickii	H_laciniatus	H_porteri	0.0453945	0.368282	0.356332	0.00779752	158.564	41.8993	38.2605
H_laciniatus	H_cusickii	H_praecox	0.158494	1.75699	0.0394601	0.072973	105.995	101.015	73.3753
H_cusickii	H_laciniatus	H_radula	0.0600452	0.557448	0.288611	0.0189318	126.323	70.8231	62.7997
H_cusickii	H_salicifolius	H_laciniatus	0.0533056	0.486278	0.313385	0.0164545	108.698	73.7298	66.2671
H_laciniatus	H_cusickii	H_silphioides	0.0464196	0.44376	0.328608	0.0155966	100.623	73.269	66.7685
H_verticillatus	H_cusickii	H_laciniatus	0.00630851	0.0625441	0.475065	0.00186513	104.593	66.8194	65.9817
H_cusickii	H_maximiliani	H_longifolius	0.16483	1.92852	0.0268955	0.047914	162.134	83.5398	59.8971
H_cusickii	H_microcephalus	H_longifolius	0.152841	1.71705	0.0429849	0.0555912	148.217	104.498	76.7896
H_cusickii	H_longifolius	H_mollis	0.00744468	0.0884778	0.464748	0.00404805	47.9315	107.164	105.58
H_longifolius	H_cusickii	H_niveus	0.281098	2.84116	0.00224749	0.0777914	96.0533	113.608	63.7525
H_cusickii	H_nuttalli	H_longifolius	0.0152471	0.0843866	0.466375	0.00436886	33.969	18.771	18.2071
H_longifolius	H_cusickii	H_occidentalis	0.055512	0.594743	0.276008	0.0305405	76.326	108.619	97.1938
H_longifolius	H_cusickii	H_petiolaris	0.269446	3.29692	0.000488763	0.111665	83.5388	127.463	73.3538
H_cusickii	H_longifolius	H_porteri	0.0711742	0.667555	0.252209	0.0174384	138.098	65.4044	56.7128
H_longifolius	H_cusickii	H_praecox	0.23582	2.68968	0.00357607	0.112136	91.9961	128.548	79.4889
H_longifolius	H_radula	H_cusickii	0.0285525	0.243892	0.403657	0.0077359	207.124	56.1361	53.0194
H_cusickii	H_salicifolius	H_longifolius	0.186798	1.74245	0.0407145	0.0526606	141.649	71.704	49.1321
H_longifolius	H_silphioides	H_cusickii	0.130255	1.15219	0.124621	0.0381631	174.146	64.6508	49.7496
H_cusickii	H_verticillatus	H_longifolius	0.173501	1.6503	0.0494411	0.0469645	129.061	67.3833	47.4583
H_microcephalus	H_maximiliani	H_cusickii	0.222077	3.53039	0.000207473	0.108665	161.856	136.94	87.1705
H_cusickii	H_maximiliani	H_mollis	0.182732	2.38311	0.00858344	0.0830119	151.925	122.122	84.3866
H_maximiliani	H_cusickii	H_niveus	0.047671	0.533784	0.296745	0.012652	190.016	97.5726	88.6932
H_nuttalli	H_maximiliani	H_cusickii	0.0893398	0.556468	0.288946	0.0334221	52.8002	24.5609	20.5323
H_cusickii	H_maximiliani	H_occidentalis	0.0902964	1.19013	0.116997	0.0356997	139.795	95.8312	79.958
H_cusickii	H_maximiliani	H_petiolaris	0.0157173	0.185176	0.426546	0.00561567	172.539	102.383	99.2144
H_cusickii	H_maximiliani	H_porteri	0.0612765	0.713873	0.237653	0.0103142	256.862	53.7567	47.549
H_cusickii	H_maximiliani	H_praecox	0.0251094	0.347973	0.36393	0.011194	178.073	105.092	99.9433
H_cusickii	H_maximiliani	H_radula	0.149231	1.82825	0.0337557	0.0468933	206.374	94.0164	69.5997
H_salicifolius	H_maximiliani	H_cusickii	0.0357107	0.388415	0.348854	0.0181439	137.47	93.4914	87.0443
H_cusickii	H_maximiliani	H_silphioides	0.132327	1.68048	0.0464322	0.0453571	157.847	103.153	79.0433
H_verticillatus	H_maximiliani	H_cusickii	0.088218	0.978848	0.163828	0.0328796	178.016	74.2914	62.2463
H_cusickii	H_microcephalus	H_mollis	0.234935	3.37645	0.000367141	0.123568	107.517	144.364	89.436
H_microcephalus	H_cusickii	H_niveus	0.139477	1.72615	0.0421605	0.0379446	160.546	113.15	85.4496
H_microcephalus	H_nuttalli	H_cusickii	0.079993	0.539828	0.294658	0.033214	48.3741	28.0389	23.8853
H_cusickii	H_microcephalus	H_occidentalis	0.282481	3.61355	0.000151018	0.139904	102.689	136.005	76.0919
H_microcephalus	H_cusickii	H_petiolaris	0.123993	1.72682	0.0421001	0.0458406	143.943	118.023	91.9839
H_microcephalus	H_cusickii	H_porteri	0.0431242	0.429818	0.333664	0.00818103	215.397	58.9468	54.0729
H_microcephalus	H_cusickii	H_praecox	0.100281	1.40641	0.0798007	0.0445722	146.253	117.296	95.9151
H_cusickii	H_microcephalus	H_radula	0.194389	2.21866	0.0132548	0.0715463	173.14	114.179	77.0131
H_microcephalus	H_salicifolius	H_cusickii	0.180051	2.21337	0.0134362	0.0930402	115.625	118.565	82.3839
H_cusickii	H_microcephalus	H_silphioides	0.159905	2.16837	0.0150652	0.0634776	131.814	124.361	90.072
H_microcephalus	H_verticillatus	H_cusickii	0.194753	2.2672	0.011689	0.083418	152.172	101.403	68.3441
H_mollis	H_cusickii	H_niveus	0.308949	3.30628	0.000472714	0.0781968	140.701	118.567	62.5966
H_nuttalli	H_cusickii	H_mollis	0.0376559	0.259037	0.397803	0.0160706	32.5056	23.577	21.8658
H_cusickii	H_mollis	H_occidentalis	0.304641	3.76185	8.43302e-05	0.151291	91.1052	133.476	71.1413
H_mollis	H_cusickii	H_petiolaris	0.203732	2.39817	0.00823872	0.0741388	125.098	116.888	77.3212
H_cusickii	H_mollis	H_porteri	0.212253	2.23317	0.012769	0.0432025	173.963	70.2133	45.6261
H_mollis	H_cusickii	H_praecox	0.197169	2.62606	0.00431901	0.0867293	129.404	117.586	78.8538
H_cusickii	H_radula	H_mollis	0.0344242	0.428925	0.333989	0.021253	63.1563	130.085	121.427
H_cusickii	H_salicifolius	H_mollis	0.116318	1.40253	0.0803785	0.0512414	131.933	88.0711	69.7175
H_cusickii	H_silphioides	H_mollis	0.110673	1.33917	0.0902572	0.0626634	79.3421	126.25	101.089
H_cusickii	H_verticillatus	H_mollis	0.11895	1.24612	0.106359	0.0515003	116.928	90.8962	71.5708
H_nuttalli	H_cusickii	H_niveus	0.0670184	0.354008	0.361666	0.0192616	42.2345	30.1405	26.3543
H_occidentalis	H_cusickii	H_niveus	0.333999	3.58161	0.000170744	0.0847576	134.372	105.187	52.5147
H_niveus	H_petiolaris	H_cusickii	0.10956	1.38324	0.0832961	0.0360281	175.495	88.2027	70.7841
H_niveus	H_cusickii	H_porteri	0.0436821	0.45762	0.323613	0.00799193	188.167	56.1298	51.4313
H_niveus	H_praecox	H_cusickii	0.0986542	1.31592	0.0941012	0.0339266	170.658	93.9198	77.0527
H_radula	H_cusickii	H_niveus	0.343321	4.01184	3.01239e-05	0.102968	100.495	143.575	70.1863
H_salicifolius	H_cusickii	H_niveus	0.237567	2.42849	0.00758084	0.0624053	173.787	101.598	62.5922
H_silphioides	H_cusickii	H_niveus	0.296017	3.06055	0.00110465	0.0847849	113.693	122.84	66.7253
H_verticillatus	H_cusickii	H_niveus	0.13271	1.31627	0.0940425	0.0367755	156.345	95.9123	73.4378
H_cusickii	H_nuttalli	H_occidentalis	0.255729	1.58396	0.0566009	0.0866115	27.25	25.4686	15.0952
H_nuttalli	H_cusickii	H_petiolaris	0.138437	0.875196	0.190734	0.0582165	42.179	29.4222	22.2666
H_nuttalli	H_cusickii	H_porteri	0.165105	0.871013	0.191873	0.0226824	39.3619	14.3	10.2471
H_nuttalli	H_cusickii	H_praecox	0.300096	2.09342	0.018156	0.137693	42.2718	34.3834	18.5102
H_cusickii	H_nuttalli	H_radula	0.104088	0.594363	0.276135	0.0235007	36.619	15.831	12.846
H_nuttalli	H_salicifolius	H_cusickii	0.108655	0.594793	0.275991	0.0366492	31.7686	18.5119	14.8833
H_nuttalli	H_cusickii	H_silphioides	0.176192	1.04465	0.148093	0.0476951	26.4722	21.8722	15.3194
H_nuttalli	H_verticillatus	H_cusickii	0.099618	0.523289	0.300387	0.024758	57.0352	14.6214	11.9722
H_occidentalis	H_cusickii	H_petiolaris	0.239798	2.51325	0.00598115	0.0848648	125.326	116.387	71.3643
H_occidentalis	H_cusickii	H_porteri	0.0618872	0.541086	0.294224	0.0128099	171.308	52.0684	45.9992
H_occidentalis	H_cusickii	H_praecox	0.24599	3.04591	0.0011599	0.102999	128.38	117.079	70.8502
H_radula	H_cusickii	H_occidentalis	0.175336	2.15633	0.0155288	0.0849345	81.7639	123.475	86.635
H_cusickii	H_salicifolius	H_occidentalis	0.0927378	0.909644	0.181505	0.0356618	108.69	78.2355	64.9562
H_cusickii	H_silphioides	H_occidentalis	0.0479896	0.498098	0.309208	0.0249713	87.183	105.9	96.2009
H_cusickii	H_verticillatus	H_occidentalis	0.270063	2.88326	0.00196789	0.113366	95.7088	99.2893	57.064
H_cusickii	H_petiolaris	H_porteri	0.0861149	0.992486	0.16048	0.0174765	198.817	63.5844	53.5016
H_petiolaris	H_praecox	H_cusickii	0.00739053	0.0966169	0.461515	0.00246845	274.639	78.691	77.5364
H_radula	H_cusickii	H_petiolaris	0.324753	4.43052	4.70026e-06	0.13308	101.6	161.024	82.0765
H_salicifolius	H_cusickii	H_petiolaris	0.169372	1.81613	0.0346755	0.0627683	158.169	101.611	72.176
H_silphioides	H_cusickii	H_petiolaris	0.22984	2.69886	0.00347889	0.0956173	108.106	135.365	84.7692
H_verticillatus	H_cusickii	H_petiolaris	0.124116	1.50532	0.0661204	0.0443033	133.764	94.3813	73.5396
